moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,datetime
0.17,0.31,0.47,0.09,0.02,False,2020-03-09 05:37:58
0.17,0.31,0.47,0.09,0.02,False,2020-03-09 05:38:58
0.17,0.31,0.47,0.09,0.02,False,2020-03-09 05:39:58
0.18,0.31,0.47,0.09,0.02,False,2020-03-09 05:40:58
0.18,0.31,0.47,0.09,0.02,False,2020-03-09 05:41:58
0.18,0.31,0.47,0.09,0.02,False,2020-03-09 05:42:58
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 05:43:58
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 05:44:58
0.18,0.31,0.47,0.09,0.02,False,2020-03-09 05:45:58
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 05:46:58
0.17,0.31,0.47,0.09,0.02,False,2020-03-09 05:47:58
0.17,0.3,0.47,0.09,0.02,False,2020-03-09 05:48:58
0.17,0.3,0.46,0.09,0.02,False,2020-03-09 05:49:58
0.18,0.3,0.47,0.09,0.02,False,2020-03-09 05:50:58
0.18,0.3,0.46,0.1,0.02,False,2020-03-09 05:51:58
0.18,0.31,0.46,0.1,0.02,False,2020-03-09 05:52:59
0.2,0.32,0.46,0.11,0.02,False,2020-03-09 05:53:59
0.17,0.3,0.46,0.1,0.02,False,2020-03-09 05:54:59
0.17,0.31,0.46,0.1,0.02,False,2020-03-09 05:55:59
0.17,0.31,0.46,0.11,0.02,False,2020-03-09 05:56:59
0.17,0.31,0.46,0.12,0.02,False,2020-03-09 05:57:59
0.17,0.31,0.46,0.12,0.02,False,2020-03-09 05:58:59
0.17,0.3,0.46,0.12,0.02,False,2020-03-09 05:59:59
0.17,0.3,0.46,0.12,0.02,False,2020-03-09 06:00:59
0.17,0.3,0.46,0.12,0.02,False,2020-03-09 06:01:59
0.17,0.3,0.46,0.11,0.02,False,2020-03-09 06:02:59
0.17,0.3,0.46,0.11,0.02,False,2020-03-09 06:03:59
0.17,0.3,0.46,0.11,0.02,False,2020-03-09 06:04:59
0.17,0.3,0.46,0.12,0.02,False,2020-03-09 06:05:59
0.17,0.3,0.46,0.11,0.02,False,2020-03-09 06:06:59
0.17,0.3,0.46,0.11,0.02,False,2020-03-09 06:07:59
0.18,0.3,0.46,0.11,0.02,False,2020-03-09 06:08:59
0.18,0.3,0.46,0.11,0.02,False,2020-03-09 06:09:59
0.18,0.3,0.46,0.11,0.02,False,2020-03-09 06:10:59
0.18,0.3,0.46,0.1,0.02,False,2020-03-09 06:11:59
0.18,0.3,0.46,0.1,0.02,False,2020-03-09 06:13:00
0.18,0.31,0.46,0.1,0.01,False,2020-03-09 06:14:00
0.18,0.33,0.46,0.12,0.02,False,2020-03-09 06:15:00
0.18,0.31,0.46,0.1,0.02,False,2020-03-09 06:16:00
0.18,0.31,0.46,0.09,0.02,False,2020-03-09 06:17:00
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 06:18:00
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 06:19:00
0.18,0.3,0.46,0.09,0.02,False,2020-03-09 06:20:00
0.18,0.31,0.46,0.09,0.02,False,2020-03-09 06:21:00
0.18,0.31,0.46,0.09,0.02,False,2020-03-09 06:22:00
0.18,0.31,0.46,0.09,0.02,False,2020-03-09 06:23:00
0.18,0.31,0.46,0.09,0.02,False,2020-03-09 06:24:00
0.18,0.45,0.46,0.09,0.02,False,2020-03-09 06:25:00
0.2,0.53,0.46,0.1,0.03,False,2020-03-09 06:26:00
0.18,0.56,0.46,0.1,0.02,False,2020-03-09 06:27:00
0.18,0.55,0.46,0.09,0.02,False,2020-03-09 06:28:00
0.18,0.55,0.46,0.09,0.02,False,2020-03-09 06:29:00
0.18,0.56,0.46,0.09,0.02,False,2020-03-09 06:30:00
0.18,0.56,0.46,0.09,0.02,False,2020-03-09 06:31:00
0.18,0.61,0.46,0.1,0.02,False,2020-03-09 06:32:00
0.18,0.59,0.46,0.1,0.02,False,2020-03-09 06:33:01
0.18,0.59,0.46,0.11,0.02,False,2020-03-09 06:34:01
0.18,0.58,0.46,0.12,0.02,False,2020-03-09 06:35:01
0.18,0.56,0.46,0.12,0.03,False,2020-03-09 06:36:01
0.18,0.57,0.46,0.13,0.02,False,2020-03-09 06:37:01
0.18,0.57,0.46,0.12,0.02,False,2020-03-09 06:38:01
0.18,0.54,0.46,0.12,0.02,False,2020-03-09 06:39:01
0.18,0.52,0.46,0.12,0.02,False,2020-03-09 06:40:01
0.18,0.55,0.46,0.12,0.02,False,2020-03-09 06:41:01
0.18,0.55,0.46,0.12,0.02,False,2020-03-09 06:42:01
0.18,0.54,0.46,0.12,0.02,False,2020-03-09 06:43:01
0.17,0.48,0.46,0.12,0.02,False,2020-03-09 06:44:01
0.17,0.47,0.45,0.12,0.02,False,2020-03-09 06:45:01
0.18,0.45,0.45,0.12,0.02,False,2020-03-09 06:46:01
0.17,0.37,0.46,0.13,0.02,False,2020-03-09 06:47:01
0.17,0.33,0.45,0.11,0.02,False,2020-03-09 06:48:01
0.17,0.33,0.46,0.11,0.02,False,2020-03-09 06:49:01
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 06:50:01
0.17,0.33,0.46,0.11,0.02,False,2020-03-09 06:51:01
0.17,0.33,0.46,0.11,0.02,False,2020-03-09 06:52:01
0.18,0.33,0.46,0.1,0.02,False,2020-03-09 06:53:02
0.18,0.33,0.46,0.1,0.02,False,2020-03-09 06:54:02
0.17,0.33,0.46,0.1,0.02,False,2020-03-09 06:55:02
0.17,0.33,0.46,0.09,0.02,False,2020-03-09 06:56:02
0.17,0.33,0.46,0.09,0.02,False,2020-03-09 06:57:02
0.19,0.5,0.46,0.1,0.02,False,2020-03-09 06:58:02
0.18,0.54,0.46,0.09,0.02,False,2020-03-09 06:59:02
0.18,0.61,0.46,0.09,0.02,False,2020-03-09 07:00:02
0.18,0.54,0.46,0.09,0.02,False,2020-03-09 07:01:02
0.18,0.58,0.46,0.09,0.02,False,2020-03-09 07:02:02
0.18,0.57,0.46,0.09,0.02,False,2020-03-09 07:03:02
0.18,0.58,0.46,0.09,0.02,False,2020-03-09 07:04:02
0.18,0.57,0.46,0.09,0.02,False,2020-03-09 07:05:02
0.18,0.57,0.46,0.09,0.02,False,2020-03-09 07:06:02
0.18,0.61,0.46,0.09,0.02,False,2020-03-09 07:07:02
0.18,0.6,0.46,0.09,0.02,False,2020-03-09 07:08:02
0.18,0.6,0.46,0.09,0.02,False,2020-03-09 07:09:02
0.18,0.62,0.47,0.09,0.02,False,2020-03-09 07:10:02
0.18,0.62,0.46,0.09,0.02,False,2020-03-09 07:11:02
0.18,0.61,0.46,0.09,0.02,False,2020-03-09 07:12:02
0.18,0.62,0.46,0.09,0.02,False,2020-03-09 07:13:03
0.18,0.62,0.46,0.09,0.02,False,2020-03-09 07:14:03
0.18,0.62,0.46,0.09,0.02,False,2020-03-09 07:15:03
0.18,0.6,0.47,0.09,0.02,False,2020-03-09 07:16:03
0.18,0.6,0.47,0.09,0.02,False,2020-03-09 07:17:03
0.18,0.58,0.47,0.09,0.02,False,2020-03-09 07:18:03
0.18,0.59,0.47,0.12,0.03,False,2020-03-09 07:19:03
0.18,0.58,0.47,0.09,0.02,False,2020-03-09 07:20:03
0.18,0.55,0.46,0.1,0.02,False,2020-03-09 07:21:03
0.18,0.55,0.46,0.09,0.02,False,2020-03-09 07:22:03
0.18,0.53,0.46,0.1,0.02,False,2020-03-09 07:23:03
0.18,0.5,0.46,0.13,0.02,False,2020-03-09 07:24:03
0.18,0.5,0.46,0.13,0.02,False,2020-03-09 07:25:03
0.18,0.43,0.46,0.13,0.02,False,2020-03-09 07:26:03
0.18,0.45,0.46,0.13,0.02,False,2020-03-09 07:27:03
0.18,0.42,0.46,0.13,0.02,False,2020-03-09 07:28:03
0.18,0.41,0.46,0.13,0.02,False,2020-03-09 07:29:03
0.21,0.37,0.46,0.14,0.02,False,2020-03-09 07:30:03
0.18,0.4,0.46,0.12,0.02,False,2020-03-09 07:31:03
0.18,0.45,0.46,0.12,0.02,False,2020-03-09 07:32:03
0.18,0.43,0.46,0.12,0.02,False,2020-03-09 07:33:04
0.18,0.4,0.46,0.12,0.02,False,2020-03-09 07:34:04
0.18,0.4,0.46,0.12,0.02,False,2020-03-09 07:35:04
0.18,0.39,0.46,0.11,0.02,False,2020-03-09 07:36:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:37:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:38:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:39:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:40:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:41:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:42:04
0.18,0.33,0.46,0.11,0.02,False,2020-03-09 07:43:04
0.18,0.33,0.46,0.1,0.02,False,2020-03-09 07:44:04
0.18,0.33,0.46,0.1,0.02,False,2020-03-09 07:45:04
0.2,0.34,0.47,0.12,0.03,False,2020-03-09 07:46:04
0.19,0.33,0.47,0.12,0.02,False,2020-03-09 07:47:04
0.19,0.33,0.47,0.11,0.02,False,2020-03-09 07:48:04
0.19,0.33,0.47,0.11,0.02,False,2020-03-09 07:49:04
0.19,0.33,0.47,0.11,0.03,False,2020-03-09 07:50:04
0.18,0.33,0.47,0.16,0.04,False,2020-03-09 07:51:04
0.18,0.33,0.47,0.11,0.02,False,2020-03-09 07:52:05
0.18,0.33,0.47,0.11,0.03,False,2020-03-09 07:53:05
0.18,0.33,0.47,0.11,0.03,False,2020-03-09 07:54:05
0.18,0.33,0.47,0.11,0.02,False,2020-03-09 07:55:05
0.18,0.33,0.47,0.11,0.02,False,2020-03-09 07:56:05
0.18,0.33,0.47,0.11,0.03,False,2020-03-09 07:57:05
0.18,0.33,0.47,0.11,0.02,False,2020-03-09 07:58:05
0.18,0.43,0.47,0.11,0.02,False,2020-03-09 07:59:05
0.18,0.44,0.47,0.11,0.02,False,2020-03-09 08:00:05
0.18,0.44,0.47,0.1,0.03,False,2020-03-09 08:01:05
0.24,0.42,0.47,0.13,0.04,False,2020-03-09 08:02:05
0.18,0.39,0.47,0.11,0.02,False,2020-03-09 08:03:05
0.18,0.38,0.47,0.11,0.02,False,2020-03-09 08:04:05
0.18,0.37,0.47,0.11,0.03,False,2020-03-09 08:05:05
0.18,0.38,0.47,0.11,0.03,False,2020-03-09 08:06:05
0.18,0.38,0.47,0.11,0.03,False,2020-03-09 08:07:05
0.18,0.37,0.47,0.11,0.03,False,2020-03-09 08:08:05
0.18,0.36,0.47,0.11,0.02,False,2020-03-09 08:09:05
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:10:05
0.18,0.32,0.46,0.11,0.02,False,2020-03-09 08:11:05
0.18,0.32,0.47,0.13,0.02,False,2020-03-09 08:12:05
0.21,0.33,0.47,0.15,0.04,False,2020-03-09 08:13:06
0.18,0.32,0.47,0.14,0.02,False,2020-03-09 08:14:06
0.18,0.32,0.47,0.14,0.03,False,2020-03-09 08:15:06
0.18,0.32,0.47,0.14,0.02,False,2020-03-09 08:16:06
0.18,0.32,0.47,0.15,0.02,False,2020-03-09 08:17:06
0.18,0.31,0.47,0.15,0.02,False,2020-03-09 08:18:06
0.18,0.31,0.47,0.15,0.03,False,2020-03-09 08:19:06
0.18,0.31,0.47,0.15,0.03,False,2020-03-09 08:20:06
0.18,0.32,0.46,0.14,0.02,False,2020-03-09 08:21:06
0.18,0.32,0.47,0.14,0.02,False,2020-03-09 08:22:06
0.18,0.32,0.47,0.13,0.02,False,2020-03-09 08:23:06
0.18,0.32,0.47,0.13,0.02,False,2020-03-09 08:24:06
0.18,0.31,0.47,0.13,0.02,False,2020-03-09 08:25:06
0.18,0.32,0.47,0.13,0.03,False,2020-03-09 08:26:06
0.18,0.32,0.47,0.13,0.02,False,2020-03-09 08:27:06
0.18,0.32,0.47,0.13,0.02,False,2020-03-09 08:28:06
0.18,0.32,0.47,0.12,0.03,False,2020-03-09 08:29:06
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 08:30:06
0.18,0.32,0.47,0.12,0.02,False,2020-03-09 08:31:06
0.18,0.31,0.47,0.12,0.02,False,2020-03-09 08:32:06
0.18,0.31,0.47,0.12,0.03,False,2020-03-09 08:33:07
0.18,0.31,0.49,0.16,0.04,False,2020-03-09 08:34:07
0.18,0.31,0.47,0.12,0.02,False,2020-03-09 08:35:07
0.18,0.31,0.47,0.12,0.02,False,2020-03-09 08:36:07
0.18,0.32,0.47,0.12,0.02,False,2020-03-09 08:37:07
0.18,0.32,0.47,0.12,0.02,False,2020-03-09 08:38:07
0.18,0.32,0.47,0.12,0.02,False,2020-03-09 08:39:07
0.18,0.32,0.47,0.12,0.02,False,2020-03-09 08:40:07
0.18,0.32,0.47,0.12,0.03,False,2020-03-09 08:41:07
0.18,0.32,0.47,0.11,0.03,False,2020-03-09 08:42:07
0.18,0.32,0.47,0.11,0.03,False,2020-03-09 08:43:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:44:07
0.22,0.33,0.47,0.13,0.04,False,2020-03-09 08:45:07
0.19,0.32,0.47,0.11,0.03,False,2020-03-09 08:46:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:47:07
0.18,0.32,0.47,0.11,0.03,False,2020-03-09 08:48:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:49:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:50:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:51:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:52:07
0.18,0.32,0.47,0.11,0.02,False,2020-03-09 08:53:08
0.18,0.32,0.47,0.11,0.03,False,2020-03-09 08:54:08
0.18,0.32,0.47,0.11,0.03,False,2020-03-09 08:55:08
0.18,0.32,0.47,0.1,0.02,False,2020-03-09 08:56:08
0.18,0.32,0.47,0.1,0.02,False,2020-03-09 08:57:08
0.19,0.32,0.47,0.1,0.02,False,2020-03-09 08:58:08
0.19,0.32,0.5,0.1,0.02,False,2020-03-09 08:59:08
0.18,0.32,0.52,0.11,0.03,False,2020-03-09 09:00:08
0.19,0.32,0.52,0.11,0.03,False,2020-03-09 09:01:08
0.19,0.32,0.51,0.11,0.02,False,2020-03-09 09:02:08
0.19,0.32,0.51,0.11,0.03,False,2020-03-09 09:03:08
0.18,0.32,0.51,0.11,0.03,False,2020-03-09 09:04:08
0.19,0.32,0.51,0.12,0.03,False,2020-03-09 09:05:08
0.18,0.32,0.51,0.18,0.04,False,2020-03-09 09:06:08
0.18,0.32,0.5,0.13,0.03,False,2020-03-09 09:07:08
0.18,0.32,0.5,0.13,0.02,False,2020-03-09 09:08:08
0.18,0.32,0.5,0.13,0.03,False,2020-03-09 09:09:08
0.19,0.32,0.5,0.13,0.03,False,2020-03-09 09:10:08
0.19,0.32,0.5,0.13,0.03,False,2020-03-09 09:11:08
0.18,0.32,0.5,0.13,0.02,False,2020-03-09 09:12:08
0.18,0.32,0.5,0.13,0.02,False,2020-03-09 09:13:09
0.18,0.32,0.5,0.13,0.02,False,2020-03-09 09:14:09
0.18,0.32,0.5,0.13,0.03,False,2020-03-09 09:15:09
0.18,0.33,0.5,0.13,0.03,False,2020-03-09 09:16:09
0.24,0.35,0.5,0.16,0.04,False,2020-03-09 09:17:09
0.18,0.33,0.5,0.13,0.02,False,2020-03-09 09:18:09
0.18,0.33,0.5,0.14,0.03,False,2020-03-09 09:19:09
0.18,0.33,0.49,0.14,0.03,False,2020-03-09 09:20:09
0.18,0.33,0.49,0.15,0.02,False,2020-03-09 09:21:09
0.18,0.33,0.49,0.14,0.03,False,2020-03-09 09:22:09
0.18,0.33,0.49,0.14,0.03,False,2020-03-09 09:23:09
0.18,0.33,0.49,0.13,0.03,False,2020-03-09 09:24:09
0.18,0.33,0.49,0.13,0.02,False,2020-03-09 09:25:09
0.18,0.33,0.49,0.13,0.02,False,2020-03-09 09:26:09
0.18,0.33,0.49,0.13,0.03,False,2020-03-09 09:27:09
0.18,0.33,0.49,0.13,0.03,False,2020-03-09 09:28:09
0.18,0.33,0.49,0.12,0.02,False,2020-03-09 09:29:09
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:30:09
0.18,0.33,0.49,0.12,0.03,False,2020-03-09 09:31:09
0.18,0.33,0.49,0.12,0.03,False,2020-03-09 09:32:09
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 09:33:10
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 09:34:10
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:35:10
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:36:10
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:37:10
0.19,0.33,0.5,0.16,0.04,False,2020-03-09 09:38:10
0.19,0.33,0.48,0.12,0.03,False,2020-03-09 09:39:10
0.19,0.33,0.48,0.12,0.02,False,2020-03-09 09:40:10
0.19,0.33,0.48,0.12,0.03,False,2020-03-09 09:41:10
0.19,0.33,0.48,0.12,0.02,False,2020-03-09 09:42:10
0.19,0.33,0.48,0.12,0.03,False,2020-03-09 09:43:10
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:44:10
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 09:45:10
0.19,0.33,0.48,0.12,0.03,False,2020-03-09 09:46:10
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 09:47:10
0.18,0.34,0.48,0.11,0.02,False,2020-03-09 09:48:10
0.18,0.33,0.48,0.11,0.02,False,2020-03-09 09:49:10
0.18,0.33,0.48,0.11,0.02,False,2020-03-09 09:50:10
0.19,0.33,0.48,0.12,0.02,False,2020-03-09 09:51:10
0.18,0.33,0.47,0.12,0.02,False,2020-03-09 09:52:10
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:53:11
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:54:11
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:55:11
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:56:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 09:57:11
0.18,0.33,0.48,0.12,0.03,False,2020-03-09 09:58:11
0.18,0.37,0.49,0.15,0.04,False,2020-03-09 09:59:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 10:00:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 10:01:11
0.18,0.33,0.47,0.12,0.03,False,2020-03-09 10:02:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 10:03:11
0.18,0.33,0.47,0.12,0.02,False,2020-03-09 10:04:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 10:05:11
0.18,0.33,0.48,0.12,0.02,False,2020-03-09 10:06:11
0.17,0.33,0.48,0.12,0.02,False,2020-03-09 10:07:11
0.18,0.34,0.48,0.12,0.02,False,2020-03-09 10:08:11
0.17,0.34,0.48,0.12,0.03,False,2020-03-09 10:09:11
0.17,0.34,0.48,0.12,0.02,False,2020-03-09 10:10:11
0.17,0.33,0.48,0.12,0.02,False,2020-03-09 10:11:11
0.17,0.33,0.48,0.12,0.02,False,2020-03-09 10:12:11
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:13:12
0.17,0.34,0.47,0.12,0.02,False,2020-03-09 10:14:12
0.17,0.34,0.47,0.12,0.03,False,2020-03-09 10:15:12
0.17,0.33,0.47,0.12,0.03,False,2020-03-09 10:16:12
0.17,0.34,0.47,0.12,0.03,False,2020-03-09 10:17:12
0.17,0.34,0.47,0.12,0.03,False,2020-03-09 10:18:12
0.17,0.33,0.47,0.12,0.02,False,2020-03-09 10:19:12
0.21,0.34,0.47,0.13,0.04,False,2020-03-09 10:20:12
0.18,0.33,0.46,0.12,0.02,False,2020-03-09 10:21:12
0.18,0.34,0.46,0.12,0.02,False,2020-03-09 10:22:12
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 10:23:12
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 10:24:12
0.17,0.34,0.47,0.12,0.03,False,2020-03-09 10:25:12
0.17,0.34,0.47,0.12,0.03,False,2020-03-09 10:26:12
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:27:12
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:28:12
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:29:12
0.17,0.38,0.48,0.15,0.04,False,2020-03-09 10:30:12
0.18,0.35,0.47,0.12,0.03,False,2020-03-09 10:31:12
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:32:12
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:33:13
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:34:13
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:35:13
0.18,0.34,0.47,0.13,0.02,False,2020-03-09 10:36:13
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:37:13
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:38:13
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:39:13
0.18,0.34,0.47,0.17,0.04,False,2020-03-09 10:40:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:41:13
0.18,0.38,0.47,0.12,0.03,False,2020-03-09 10:42:13
0.18,0.39,0.47,0.12,0.02,False,2020-03-09 10:43:13
0.18,0.39,0.47,0.12,0.02,False,2020-03-09 10:44:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:45:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:46:13
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 10:47:13
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 10:48:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:49:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:50:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:51:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:52:13
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:53:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:54:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:55:14
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 10:56:14
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 10:57:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:58:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 10:59:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:00:14
0.21,0.35,0.47,0.14,0.04,False,2020-03-09 11:01:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:02:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:03:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:04:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:05:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:06:14
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 11:07:14
0.18,0.34,0.47,0.12,0.02,False,2020-03-09 11:08:14
0.18,0.34,0.46,0.12,0.03,False,2020-03-09 11:09:14
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 11:10:14
0.18,0.34,0.49,0.16,0.04,False,2020-03-09 11:11:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:12:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:13:14
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:14:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:15:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:16:15
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 11:17:15
0.18,0.35,0.47,0.13,0.03,False,2020-03-09 11:18:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:19:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:20:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:21:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:22:15
0.18,0.34,0.47,0.12,0.03,False,2020-03-09 11:23:15
0.18,0.35,0.47,0.12,0.03,False,2020-03-09 11:24:15
0.18,0.35,0.47,0.13,0.03,False,2020-03-09 11:25:15
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 11:26:15
0.18,0.34,0.47,0.13,0.03,False,2020-03-09 11:27:15
0.19,0.34,0.47,0.14,0.03,False,2020-03-09 11:28:15
0.19,0.35,0.47,0.15,0.03,False,2020-03-09 11:29:15
0.19,0.34,0.47,0.14,0.03,False,2020-03-09 11:30:15
0.19,0.35,0.47,0.14,0.03,False,2020-03-09 11:31:15
0.22,0.36,0.48,0.15,0.04,False,2020-03-09 11:32:15
0.19,0.35,0.47,0.13,0.03,False,2020-03-09 11:33:16
0.2,0.35,0.47,0.13,0.03,False,2020-03-09 11:34:16
0.2,0.35,0.48,0.12,0.03,False,2020-03-09 11:35:16
0.2,0.35,0.47,0.12,0.03,False,2020-03-09 11:36:16
0.2,0.35,0.47,0.12,0.03,False,2020-03-09 11:37:16
0.2,0.35,0.47,0.12,0.03,False,2020-03-09 11:38:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:39:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:40:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:41:16
0.24,0.37,0.48,0.14,0.04,False,2020-03-09 11:42:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:43:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:44:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:45:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:46:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:47:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:48:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:49:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:50:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:51:16
0.19,0.35,0.49,0.16,0.04,False,2020-03-09 11:52:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:53:16
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:54:17
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:55:17
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:56:17
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:57:17
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:58:17
0.19,0.35,0.47,0.12,0.03,False,2020-03-09 11:59:17
0.19,0.36,0.47,0.12,0.03,False,2020-03-09 12:00:17
0.19,0.36,0.47,0.12,0.03,False,2020-03-09 12:01:17
0.19,0.36,0.47,0.12,0.03,False,2020-03-09 12:02:17
0.19,0.36,0.47,0.13,0.03,False,2020-03-09 12:03:17
0.19,0.36,0.47,0.13,0.03,False,2020-03-09 12:04:17
0.19,0.36,0.47,0.13,0.03,False,2020-03-09 12:05:17
0.19,0.36,0.47,0.13,0.03,False,2020-03-09 12:06:17
0.19,0.36,0.47,0.13,0.03,False,2020-03-09 12:07:17
0.18,0.36,0.47,0.12,0.03,False,2020-03-09 12:08:17
0.19,0.36,0.47,0.12,0.03,False,2020-03-09 12:09:17
0.18,0.36,0.47,0.13,0.03,False,2020-03-09 12:10:17
0.18,0.36,0.47,0.13,0.03,False,2020-03-09 12:11:17
0.18,0.36,0.47,0.13,0.03,False,2020-03-09 12:12:17
0.22,0.38,0.47,0.14,0.04,False,2020-03-09 12:13:17
0.18,0.37,0.47,0.13,0.03,False,2020-03-09 12:14:18
0.18,0.36,0.47,0.13,0.03,False,2020-03-09 12:15:18
0.18,0.37,0.47,0.12,0.03,False,2020-03-09 12:16:18
